"Binding specificity of piliated strains of Escherichia coli and Salmonella typhimurium to epithelial cells, saccharomyces cerevisiae cells, and erythrocytes.";"Infect Immun";1981
"Specialization of B-type cyclins for mitosis or meiosis in S. cerevisiae.";"Genetics";1995
"Nonimmunoglobulin fraction of human milk inhibits the adherence of certain enterotoxigenic Escherichia coli strains to guinea pig intestinal tract.";"Pediatr Res";1987
"Nucleotide sequences of two fimbrial major subunit genes, pmpA and ucaA, from canine-uropathogenic Proteus mirabilis strains.";"Microbiology";1995
"Selective phage infection mediated by epitope expression on F pilus.";"J Mol Biol";1997
"Civ1 (CAK in vivo), a novel Cdk-activating kinase.";"Cell";1996
"Conjugal transfer system of plasmid RP4: analysis by transposon 7 insertion.";"J Bacteriol";1978
"Serotyping of O and pilus antigens of Escherichia coli strains isolated from chickens with coli-septicemia.";"Nihon Juigaku Zasshi";1990
"A comparative study of the efficiency of a pro-biotic and the anti-K99 and anti-A14 vaccines in the control of diarrhea in calves in Brazil.";"Rev Elev Med Vet Pays Trop";1995
"The SH3 domain of the S. cerevisiae Cdc25p binds adenylyl cyclase and facilitates Ras regulation of cAMP signalling.";"Cell Signal";1999
"Mitotic regulators govern progress through steps in the centrosome duplication cycle.";"J Cell Biol";1999
"Serological characteristics of pili determined by the plasmids R711b and F0lac.";"J Gen Microbiol";1978
"Purification and characterization of a receptor for the 987P pilus of Escherichia coli.";"Infect Immun";1985
"Bacterial adherence to cell surface sugars.";"Ciba Found Symp";1981
"HIV-1: is Nef a PAK animal?";"Curr Biol";1996
"[cdc25, wee1, mik1].";"Tanpakushitsu Kakusan Koso";1993
"An essential G1 function for cyclin-like proteins in yeast.";"Cell";1989
"Genetic analysis of the transfer region of the IncN plasmid N3.";"Res Microbiol";1990
"Formation of a preinitiation complex by S-phase cyclin CDK-dependent loading of Cdc45p onto chromatin.";"Science";1998
"cdc and prt Mutants of Saccharomyces cerevisiae with increased sensitivity to diepoxybutane and ultraviolet.";"Acta Microbiol Pol";1982
"In vitro adhesion of Escherichia coli to porcine small intestinal epithelial cells: pili as adhesive factors.";"Infect Immun";1978
"Pathogenic significance of P-fimbriated Escherichia coli in urinary tract infections.";"J Urol";1985
"Carbon and energetic uncoupling are associated with block of division at different stages of the cell cycle in several cdc mutants of Saccharomyces cerevisiae.";"Exp Cell Res";1995
"Cdc37 promotes the stability of protein kinases Cdc28 and Cak1.";"Mol Cell Biol";2000
"Concurrent infection of pigs with enterotoxigenic Escherichia coli of different serogroups.";"J Clin Microbiol";1985
"Purification of pili from Escherichia coli and Salmonella typhimurium. A preliminary report.";"Scand J Infect Dis Suppl";1980
"Degradation of the transcription factor Gcn4 requires the kinase Pho85 and the SCF(CDC4) ubiquitin-ligase complex.";"Mol Biol Cell";2000
"Biogenesis of E. coli Pap pili: papH, a minor pilin subunit involved in cell anchoring and length modulation.";"Cell";1987
"[Adherence of E. coli to bladder epithelia in compromised mice and plasma endotoxin level].";"Nihon Hinyokika Gakkai Zasshi";1992
"Decay-accelerating factor is expressed in the human endometrium and may serve as the attachment ligand for Dr pili of Escherichia coli.";"Am J Reprod Immunol";1994
"F' plasmids from HfrH and HfrC in recA- Escherichia coli.";"Genetics";1976
"Characterization of fimbriae produced by enteropathogenic Escherichia coli.";"J Bacteriol";1993
"Colonization factor antigens I and II and type 1 somatic pili in enterotoxigenic Escherichia coli: relation to enterotoxin type.";"Infect Immun";1983
"Organization and expression of genes responsible for type 1 piliation in Escherichia coli.";"J Bacteriol";1984
"Infectious diarrhea. Pathogenesis and risk factors.";"Am J Med";1985
"Role of type 1 somatic pili (fimbriae) in mucosal attachment of the enteroadherent Escherichia coli, strain RDEC-1, in rabbits.";"J Pediatr Gastroenterol Nutr";1988
"Rho-related proteins: actin cytoskeleton and cell cycle.";"Curr Opin Genet Dev";1995
"Dimerization of Cdc25p, the guanine-nucleotide exchange factor for Ras from Saccharomyces cerevisiae, and its interaction with Sdc25p.";"Eur J Biochem";1997
"Molecular cloning of DNA from F sex factor of Escherichia coli K-12.";"Proc Natl Acad Sci U S A";1976
"The CDC25 protein of Saccharomyces cerevisiae promotes exchange of guanine nucleotides bound to ras.";"Mol Cell Biol";1991
"Surface structures of Escherichia coli that produce diarrhea by a variety of enteropathic mechanisms.";"Infect Immun";1978
"Rac and Cdc42 effectors.";"Prog Mol Subcell Biol";1999
"[Resistance to phage MS2 induced in E. coli by infection with that phage].";"Tsitol Genet";1977
"Glucose and ras activity influence the ubiquitin ligases APC/C and SCF in Saccharomyces cerevisiae.";"Genetics";2000
"Negative regulation of FAR1 at the Start of the yeast cell cycle.";"Genes Dev";1993
"Ubiquitination and degradation of the substrate recognition subunits of SCF ubiquitin-protein ligases.";"Mol Cell";1998
"Methylation patterns in pap regulatory DNA control pyelonephritis-associated pili phase variation in E. coli.";"Cell";1994
"The possible functional significance of phosphatidylinositol in G1 arrest of Saccharomyces cerevisiae.";"FEBS Lett";1983
"The PCL2 (ORFD)-PHO85 cyclin-dependent kinase complex: a cell cycle regulator in yeast.";"Science";1994
"Suppression of yeast geranylgeranyl transferase I defect by alternative prenylation of two target GTPases, Rho1p and Cdc42p.";"Mol Biol Cell";1993
"Properties of Saccharomyces cerevisiae wee1 and its differential regulation of p34CDC28 in response to G1 and G2 cyclins.";"EMBO J";1993
"Saccharomyces cerevisiae cell cycle: cdc28 and the G1 cyclins.";"Semin Cell Biol";1991
"Effects of high temperature on Escherichia coli F pili.";"J Bacteriol";1978
"Identification of infant and adult swine susceptible to enterotoxigenic Escherichia coli by detection of receptors for F4(K88)ac fimbriae in brush borders or feces.";"Comp Immunol Microbiol Infect Dis";1992
"FimH adhesin of type 1 pili is assembled into a fibrillar tip structure in the Enterobacteriaceae.";"Proc Natl Acad Sci U S A";1995
"Control of Swe1p degradation by the morphogenesis checkpoint.";"EMBO J";1998
"A chromatographic method for the purification of K99 pili from enterotoxigenic Escherichia coli.";"J Gen Microbiol";1983
"cdc25 M-phase inducer.";"Cold Spring Harb Symp Quant Biol";1991
"Effects of pili rigidity and energy availability on conjugative plasmid transfer in aquatic environments.";"Microb Releases";1993
"The Saccharomyces cerevisiae start mutant carrying the cdc25 mutation is defective in activation of plasma membrane ATPase by glucose.";"J Bacteriol";1986
"Sub-inhibitory concentrations of brodimoprim inhibit adhesion of E. coli to human uroepithelial cells.";"Drugs Exp Clin Res";1992
"Hemagglutination patterns of enterotoxigenic and enteropathogenic Escherichia coli determined with human, bovine, chicken, and guinea pig erythrocytes in the presence and absence of mannose.";"Infect Immun";1979
"Binding site recognition by Rns, a virulence regulator in the AraC family.";"J Bacteriol";1999
"IRA2, a second gene of Saccharomyces cerevisiae that encodes a protein with a domain homologous to mammalian ras GTPase-activating protein.";"Mol Cell Biol";1990
"Bacterial cell surface hydrophobicity properties in the mediation of in vitro adhesion by the rabbit enteric pathogen Escherichia coli strain RDEC-1.";"J Clin Invest";1989
"Influence of oxygen availability on physiology, verocytotoxin expression and adherence of Escherichia coli O157.";"J Appl Microbiol";1999
"Pseudomonas cepacia adherence to respiratory epithelial cells is enhanced by Pseudomonas aeruginosa.";"Infect Immun";1990
"Plasmid-associated functions of a stable Flac.";"J Bacteriol";1973
"The plasmid R64 thin pilus identified as a type IV pilus.";"J Bacteriol";1997
"The CDC42 homologue from Caenorhabditis elegans. Complementation of yeast mutation.";"J Biol Chem";1993
"Dbl family proteins.";"Biochim Biophys Acta";1997
"Multisite autophosphorylation of p21-activated protein kinase gamma-PAK as a function of activation.";"J Biol Chem";1999
"Production and characterisation of monoclonal antibodies against pyelonephritis-associated P-pili of Escherichia coli.";"Pediatr Nephrol";1994
"Virulence markers in Shiga toxin-producing Escherichia coli isolated from cattle.";"Can J Vet Res";1999
"KIN28 encodes a C-terminal domain kinase that controls mRNA transcription in Saccharomyces cerevisiae but lacks cyclin-dependent kinase-activating kinase (CAK) activity.";"Mol Cell Biol";1995
"Isolation and separation of physicochemically distinct fimbrial types expressed on a single culture of Escherichia coli O7:K1:H6.";"Infect Immun";1985
"P pili in uropathogenic E. coli are composite fibres with distinct fibrillar adhesive tips.";"Nature";1992
"Attachment of enterotoxigenic Escherichia coli to human intestinal cells.";"Infect Immun";1983
"Peyer's patch adherence of enteropathogenic Escherichia coli strains in rabbits.";"Infect Immun";1997
"The adherence of Escherichia coli to the intestinal epithelium of piglets.";"Nahrung";1987
"Role for the Rho-family GTPase Cdc42 in yeast mating-pheromone signal pathway.";"Nature";1995
"Microbial and host factors that influence adherence of Escherichia coli to kidney epithelium.";"Am J Kidney Dis";1986
"Phage C-1: an IncC group; plasmid-specific phage.";"J Gen Microbiol";1981
"Pathogenetic aspects of uncomplicated urinary tract infection: recent advances.";"Clin Nephrol";1997
"Direct inhibition of the yeast cyclin-dependent kinase Cdc28-Cln by Far1.";"Science";1994
"P-fimbriae of pyelonephritogenic Escherichia coli: significance for reflux and renal scarring-a hypothesis.";"Infection";1983
"Technology of the divalent engineered diarrhea vaccine (K88, K99) production by high cell density fermentation and the antigen overexpression.";"Chin J Biotechnol";1990
"Cyclin B-cdk1 kinase stimulates ORC- and Cdc6-independent steps of semiconservative plasmid replication in yeast nuclear extracts.";"Mol Cell Biol";1999
"[The starting CDC28 gene and common control of nuclear and mitochondrial genetic stability in Saccharomyces cerevisiae].";"Dokl Akad Nauk SSSR";1988
"The Saccharomyces cerevisiae SDA1 gene is required for actin cytoskeleton organization and cell cycle progression.";"J Cell Sci";2000
"Glucose-induced activation of plasma membrane H(+)-ATPase in mutants of the yeast Saccharomyces cerevisiae affected in cAMP metabolism, cAMP-dependent protein phosphorylation and the initiation of glycolysis.";"Biochim Biophys Acta";1992
"The COOH-domain of the product of the Saccharomyces cerevisiae SCD25 gene elicits activation of p21-ras proteins in mammalian cells.";"Oncogene";1991
"Prevention of mucosal Escherichia coli infection by FimH-adhesin-based systemic vaccination.";"Science";1997
"Molecular cloning and characterization of a novel type of regulatory protein (GDI) for smg p25A, a ras p21-like GTP-binding protein.";"Mol Cell Biol";1990
"Cell size modulation by CDC25 and RAS2 genes in Saccharomyces cerevisiae.";"Mol Cell Biol";1989
"Influence of bovine intestinal fluid on the expression of K99 pili by Escherichia coli.";"Am J Vet Res";1989
"Mutational analysis of the beta-subunit of yeast geranylgeranyl transferase I.";"Mol Gen Genet";1996
"Preliminary characterization of the transcriptional and translational products of the Saccharomyces cerevisiae cell division cycle gene CDC28.";"Mol Cell Biol";1982
"CDC25-dependent induction of inositol 1,4,5-trisphosphate and diacylglycerol in Saccharomyces cerevisiae by nitrogen.";"FEBS Lett";1992
"Differential function and expression of Saccharomyces cerevisiae B-type cyclins in mitosis and meiosis.";"Mol Cell Biol";1993
"Increases in cell size at START caused by hyperactivation of the cAMP pathway in Saccharomyces cerevisiae.";"Mol Gen Genet";1994
"Frequency of pathogenic and enteroadherent Escherichia coli in patients with inflammatory bowel disease and controls.";"J Clin Pathol";1997
"Rapid intracellular alkalinization of Saccharomyces cerevisiae MATa cells in response to alpha-factor requires the CDC25 gene product.";"Cell Signal";1989
"Histone acetyltransferase activity of CBP is controlled by cycle-dependent kinases and oncoprotein E1A.";"Nature";1998
"Globoside-specific adhesins of uropathogenic Escherichia coli are encoded by similar trans-complementable gene clusters.";"J Bacteriol";1985
